datetime,open_luna,high_luna,low_luna,close_luna,open_ust,high_ust,low_ust,close_ust,open_btc,high_btc,low_btc,close_btc,open_eth,high_eth,low_eth,close_eth,open_usdt,high_usdt,low_usdt,close_usdt,open_usdc,high_usdc,low_usdc,close_usdc,open_busd,high_busd,low_busd,close_busd
2022-05-12 19:43:00,0.00061,0.00061,0.00061,0.00061,0.379,0.379,0.373,0.377,29082.81055,29159.11914,29082.81055,29140.16992,1978.60999,1978.60999,1978.56995,1978.56995,0.9972,0.9972,0.9971,0.9971,1.003,1.003,1.0029,1.0029,1.003,1.003,1.0029,1.0029
2022-05-12 19:42:00,0.00061,0.00061,0.00061,0.00061,0.389,0.394,0.373,0.382,29119.05078,29119.05078,29059.66992,29086.41016,1972.12,1972.12,1972.12,1972.12,0.9971,0.9972,0.9971,0.9972,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
2022-05-12 19:41:00,0.00059,0.00059,0.00059,0.00059,0.405,0.406,0.389,0.393,29051.2207,29153.99023,29050.41016,29153.99023,1975.44995,1975.44995,1970.01001,1970.01001,0.997,0.9971,0.997,0.9971,1.0029,1.0029,1.0029,1.0029,1.003,1.003,1.003,1.003
2022-05-12 19:40:00,0.00061,0.00061,0.00061,0.00061,0.41,0.41,0.404,0.404,29078.4707,29093.08008,29042.05078,29042.05078,1968.53003,1968.53003,1968.53003,1968.53003,0.9972,0.9972,0.9971,0.9971,1.0029,1.0029,1.0029,1.0029,1.003,1.003,1.003,1.003
2022-05-12 19:39:00,0.00066,0.00066,0.00062,0.00062,0.404,0.41,0.404,0.408,29073.68945,29078.4707,29032.82031,29064.7207,1968.75,1969.18994,1968.75,1969.18994,0.9971,0.9972,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029
2022-05-12 19:38:00,0.00067,0.00067,0.00067,0.00067,0.41,0.41,0.404,0.404,29079.80078,29081.91016,29032.82031,29056.35938,1970.08997,1970.08997,1970.08997,1970.08997,0.9973,0.9973,0.997,0.9971,1.0031,1.0031,1.0031,1.0031,1.003,1.003,1.0029,1.0029
2022-05-12 19:37:00,0.00063,0.00063,0.00063,0.00063,0.412,0.418,0.41,0.411,29120.67969,29120.67969,29067.91992,29067.91992,1966.12,1969.87,1966.12,1969.87,0.9971,0.9973,0.9971,0.9973,1.003,1.0031,1.003,1.0031,1.0029,1.0029,1.0029,1.0029
2022-05-12 19:36:00,0.00077,0.00077,0.00077,0.00077,0.427,0.427,0.417,0.418,29059.09961,29143.80078,29059.09961,29082.7793,1971.23999,1971.23999,1971.23999,1971.23999,0.9973,0.9973,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.0028,1.0029,1.0028,1.0029
2022-05-12 19:35:00,0.00078,0.00078,0.00078,0.00078,0.44,0.445,0.42,0.42,28948.24023,29106.21094,28948.24023,29039.32031,1964.18005,1968.95996,1964.18005,1968.95996,0.9972,0.9973,0.9971,0.9972,1.0028,1.0029,1.0028,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:34:00,0.00069,0.00081,0.00069,0.00081,0.441,0.445,0.441,0.445,28983.65039,29027.15039,28948.24023,28959.2207,1959.35999,1959.35999,1959.35999,1959.35999,0.9973,0.9973,0.9972,0.9973,1.0029,1.0029,1.0029,1.0029,1.0027,1.0028,1.0027,1.0028
2022-05-12 19:33:00,0.00072,0.00072,0.00072,0.00072,0.442,0.445,0.439,0.445,28900.65039,28983.65039,28900.65039,28954.0,1954.14001,1961.19995,1954.14001,1961.19995,0.9973,0.9973,0.9972,0.9973,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:32:00,0.00069,0.00069,0.00069,0.00069,0.445,0.454,0.44,0.44,28903.01953,28906.86914,28879.16016,28906.86914,1952.27002,1952.27002,1952.27002,1952.27002,0.9973,0.9973,0.9972,0.9973,1.0029,1.003,1.0029,1.003,1.0027,1.0027,1.0027,1.0027
2022-05-12 19:31:00,0.00072,0.00072,0.00072,0.00072,0.451,0.454,0.444,0.454,28872.83008,28903.01953,28872.83008,28879.16016,1948.77002,1949.46997,1948.77002,1949.46997,0.9973,0.9973,0.9972,0.9973,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:30:00,0.00117,0.00117,0.00094,0.00094,0.439,0.451,0.439,0.451,28963.2793,28964.61914,28874.55078,28909.75977,1946.37,1946.37,1946.37,1946.37,0.9973,0.9973,0.9971,0.9972,1.003,1.003,1.003,1.003,1.0028,1.0028,1.0027,1.0027
2022-05-12 19:29:00,0.00112,0.00112,0.00112,0.00112,0.44,0.441,0.434,0.441,29030.0,29036.00977,28961.35938,28964.61914,1954.97998,1954.97998,1951.25,1951.25,0.9971,0.9973,0.9971,0.9973,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:28:00,0.00102,0.00113,0.00102,0.00113,0.45,0.455,0.435,0.44,28950.00977,29036.00977,28949.63086,29018.51953,1954.81995,1960.05005,1954.81995,1960.05005,0.9972,0.9972,0.9972,0.9972,1.003,1.003,1.0029,1.0029,1.0028,1.0029,1.0028,1.0029
2022-05-12 19:27:00,0.00105,0.00105,0.00105,0.00105,0.445,0.457,0.445,0.455,29000.5,29000.5,28949.63086,28949.63086,1952.80005,1952.80005,1952.80005,1952.80005,0.9973,0.9973,0.9971,0.9973,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:26:00,0.0012,0.0012,0.00102,0.00102,0.443,0.447,0.437,0.447,29030.7793,29048.48047,28958.0,28958.0,1958.85999,1958.85999,1954.98999,1954.98999,0.9971,0.9973,0.9971,0.9973,1.003,1.003,1.003,1.003,1.0029,1.003,1.0029,1.003
2022-05-12 19:25:00,0.00147,0.00147,0.00147,0.00147,0.43,0.438,0.427,0.437,29010.91992,29076.11914,28968.41992,29076.11914,1963.79004,1963.79004,1963.79004,1963.79004,0.9973,0.9973,0.9972,0.9972,1.003,1.003,1.003,1.003,1.0029,1.003,1.0029,1.003
2022-05-12 19:24:00,0.0015,0.0015,0.0015,0.0015,0.429,0.43,0.429,0.43,28982.00977,28982.00977,28938.80078,28938.80078,1951.52002,1958.19995,1951.52002,1958.19995,0.9973,0.9973,0.9972,0.9973,1.0031,1.0031,1.003,1.003,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:23:00,0.00143,0.00149,0.00143,0.00149,0.43,0.43,0.426,0.426,29027.40039,29049.50977,28959.99023,28971.03906,1950.37,1950.37,1950.37,1950.37,0.9972,0.9973,0.9972,0.9973,1.003,1.003,1.003,1.003,1.0028,1.0029,1.0028,1.0029
2022-05-12 19:22:00,0.00151,0.00151,0.00151,0.00151,0.429,0.43,0.425,0.429,28942.38086,29049.50977,28942.38086,29021.25,1957.96997,1957.96997,1953.93005,1953.93005,0.9973,0.9973,0.9972,0.9973,1.0029,1.003,1.0029,1.003,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:21:00,0.00138,0.00146,0.00138,0.00146,0.417,0.429,0.417,0.429,28917.93945,28969.49023,28915.25977,28969.49023,1955.68005,1955.68005,1955.68005,1955.68005,0.9973,0.9973,0.9972,0.9972,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029
2022-05-12 19:20:00,0.00132,0.00132,0.00132,0.00132,0.416,0.42,0.416,0.42,28904.2207,28960.32031,28904.13086,28915.25977,1955.05005,1956.45996,1955.05005,1956.45996,0.9972,0.9973,0.9972,0.9972,1.003,1.003,1.003,1.003,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:19:00,0.00125,0.00125,0.00125,0.00125,0.418,0.418,0.415,0.418,28907.51953,28925.50977,28883.64062,28883.64062,1949.64001,1950.93994,1949.64001,1950.93994,0.9972,0.9972,0.9971,0.9972,1.003,1.003,1.003,1.003,1.0029,1.0029,1.0028,1.0028
2022-05-12 19:18:00,0.0013,0.0013,0.0013,0.0013,0.418,0.418,0.415,0.415,28923.34961,28948.23047,28905.88086,28905.88086,1950.14001,1950.14001,1950.14001,1950.14001,0.9972,0.9972,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:17:00,0.00124,0.00133,0.00124,0.00133,0.426,0.426,0.417,0.42,28987.4707,28987.4707,28909.06055,28923.41992,1955.57996,1955.57996,1951.07996,1951.07996,0.9972,0.9973,0.9971,0.9971,1.003,1.003,1.003,1.003,1.0028,1.0029,1.0028,1.0029
2022-05-12 19:16:00,0.00123,0.00123,0.00123,0.00123,0.423,0.429,0.42,0.42,28965.91992,28988.08984,28924.59961,28988.08984,1957.75,1957.75,1957.75,1957.75,0.9971,0.9972,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029
2022-05-12 19:15:00,0.00123,0.00126,0.00123,0.00126,0.426,0.429,0.423,0.424,28996.78906,28996.78906,28924.59961,28924.59961,1947.69995,1954.48999,1947.69995,1954.48999,0.9971,0.9972,0.9971,0.9972,1.0029,1.003,1.0029,1.003,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:14:00,0.0012,0.00125,0.0012,0.00125,0.425,0.43,0.425,0.425,28950.0,29054.85938,28928.09961,29010.5293,1953.5,1953.5,1953.5,1953.5,0.9971,0.9971,0.997,0.9971,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028
2022-05-12 19:13:00,0.00117,0.00117,0.00117,0.00117,0.435,0.435,0.425,0.429,28937.51953,29034.33984,28928.09961,28928.09961,1949.03003,1957.30005,1949.03003,1957.30005,0.9971,0.9972,0.997,0.9971,1.003,1.003,1.003,1.003,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:12:00,0.00146,0.00146,0.0012,0.0012,0.422,0.435,0.42,0.434,28882.05078,28953.58984,28882.05078,28953.58984,1948.85999,1948.85999,1948.85999,1948.85999,0.9972,0.9972,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:11:00,0.00126,0.00126,0.00126,0.00126,0.419,0.431,0.413,0.431,28936.26953,28959.75,28882.05078,28909.34961,1941.91003,1945.91003,1941.91003,1945.91003,0.9971,0.9972,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:10:00,0.00282,0.00282,0.00167,0.00167,0.408,0.414,0.408,0.414,28944.01953,28980.68945,28936.26953,28980.68945,1944.39001,1944.39001,1944.39001,1944.39001,0.9972,0.9972,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028
2022-05-12 19:09:00,0.0028,0.0028,0.0028,0.0028,0.416,0.416,0.407,0.407,28949.21094,28977.99023,28919.25,28919.25,1941.12,1947.58997,1941.12,1947.58997,0.9972,0.9972,0.9972,0.9972,1.003,1.003,1.003,1.003,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:08:00,0.00279,0.00279,0.00279,0.00279,0.424,0.424,0.41,0.415,28981.13086,28981.13086,28962.63086,28962.63086,1945.30005,1945.30005,1943.87,1943.87,0.9971,0.9972,0.9971,0.9971,1.003,1.003,1.0029,1.0029,1.0028,1.0029,1.0028,1.0029
2022-05-12 19:07:00,0.00278,0.00278,0.00278,0.00278,0.416,0.424,0.416,0.422,28986.10938,29073.81055,28979.69922,28979.69922,1948.31006,1948.31006,1948.31006,1948.31006,0.9972,0.9973,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:06:00,0.00272,0.00272,0.00272,0.00272,0.435,0.435,0.4,0.422,28876.55078,29073.81055,28876.55078,29049.09961,1950.0,1954.47998,1950.0,1954.47998,0.9973,0.9973,0.9971,0.9972,1.003,1.003,1.0029,1.0029,1.0028,1.0029,1.0028,1.0029
2022-05-12 19:05:00,0.00269,0.00269,0.00269,0.00269,0.411,0.413,0.4,0.4,28895.55078,28895.55078,28842.0293,28879.26953,1937.22998,1937.22998,1937.22998,1937.22998,0.9973,0.9973,0.9972,0.9972,1.003,1.003,1.003,1.003,1.0027,1.0029,1.0027,1.0029
2022-05-12 19:04:00,0.00284,0.00284,0.00284,0.00284,0.426,0.426,0.403,0.403,28864.0293,28894.94922,28862.65039,28871.51953,1938.31995,1938.31995,1936.66003,1936.66003,0.9973,0.9973,0.9973,0.9973,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:03:00,0.00245,0.00266,0.00245,0.00266,0.418,0.429,0.417,0.417,28861.86914,28864.0293,28806.2207,28862.65039,1940.48999,1940.48999,1940.48999,1940.48999,0.9974,0.9974,0.9972,0.9973,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:02:00,0.00245,0.00245,0.00245,0.00245,0.432,0.441,0.426,0.429,28784.28906,28861.86914,28780.25977,28812.5293,1938.96997,1938.96997,1935.76001,1935.76001,0.9973,0.9974,0.9972,0.9974,1.0029,1.003,1.0029,1.003,1.0028,1.0028,1.0028,1.0028
2022-05-12 19:01:00,0.00271,0.00284,0.00271,0.00284,0.449,0.449,0.44,0.441,28777.0,28815.96094,28767.46094,28780.25977,1930.98999,1930.98999,1930.98999,1930.98999,0.9973,0.9973,0.9972,0.9973,1.0029,1.0029,1.0029,1.0029,1.0028,1.0029,1.0028,1.0029
2022-05-12 19:00:00,0.0025,0.0025,0.0025,0.0025,0.441,0.449,0.44,0.446,28719.57031,28777.0,28685.14062,28744.96094,1927.43994,1928.43005,1927.43994,1928.43005,0.9973,0.9973,0.9972,0.9973,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 18:59:00,0.00218,0.00233,0.00218,0.00233,0.436,0.445,0.436,0.445,28587.23047,28693.71094,28582.03906,28693.71094,1923.60999,1923.60999,1923.60999,1923.60999,0.9972,0.9973,0.9972,0.9973,1.003,1.003,1.003,1.003,1.0028,1.0028,1.0028,1.0028
2022-05-12 18:58:00,0.00218,0.00218,0.00218,0.00218,0.445,0.445,0.436,0.439,28550.69922,28606.99023,28550.69922,28582.03906,1914.25,1916.93005,1914.25,1916.93005,0.9973,0.9973,0.9972,0.9973,1.0031,1.0031,1.003,1.003,1.0028,1.0028,1.0028,1.0028
2022-05-12 18:57:00,0.00198,0.00216,0.00198,0.00216,0.455,0.459,0.439,0.442,28531.81055,28591.75977,28531.81055,28586.43945,1914.93994,1914.93994,1914.93994,1914.93994,0.9971,0.9973,0.9971,0.9973,1.0032,1.0032,1.003,1.003,1.003,1.003,1.0028,1.0028
2022-05-12 18:56:00,0.00203,0.00203,0.00203,0.00203,0.455,0.46,0.45,0.45,28524.2793,28547.55078,28524.2793,28528.25977,1912.56006,1912.56006,1910.53003,1910.53003,0.9972,0.9972,0.9971,0.9971,1.0032,1.0032,1.0032,1.0032,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:55:00,0.00185,0.002,0.00185,0.002,0.46,0.46,0.452,0.452,28554.25,28554.25,28524.2793,28547.93945,1909.68994,1909.68994,1909.68994,1909.68994,0.9972,0.9973,0.9971,0.9972,1.0031,1.0031,1.0031,1.0031,1.0029,1.003,1.0029,1.003
2022-05-12 18:54:00,0.00184,0.00184,0.00184,0.00184,0.455,0.466,0.452,0.466,28558.99023,28566.46094,28541.05078,28566.46094,1915.54004,1915.54004,1910.20996,1910.20996,0.9972,0.9972,0.9971,0.9972,1.0032,1.0032,1.0032,1.0032,1.003,1.003,1.003,1.003
2022-05-12 18:53:00,0.00179,0.00185,0.00179,0.00185,0.457,0.457,0.452,0.454,28574.2207,28574.2207,28554.08984,28557.7793,1919.22998,1919.22998,1919.22998,1919.22998,0.9971,0.9971,0.997,0.9971,1.0031,1.0031,1.0031,1.0031,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:52:00,0.00178,0.00178,0.00178,0.00178,0.456,0.457,0.454,0.455,28573.64062,28594.33008,28567.30078,28594.33008,1919.45996,1919.45996,1918.23999,1918.23999,0.997,0.9971,0.997,0.997,1.0031,1.0031,1.0031,1.0031,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:51:00,0.00195,0.00196,0.00195,0.00196,0.463,0.465,0.454,0.454,28599.99023,28637.28906,28573.64062,28576.25977,1923.95996,1923.95996,1923.95996,1923.95996,0.9971,0.9971,0.9966,0.997,1.0033,1.0033,1.0031,1.0031,1.0031,1.0031,1.003,1.003
2022-05-12 18:50:00,0.002,0.002,0.002,0.002,0.474,0.474,0.46,0.46,28610.61914,28618.98047,28590.99023,28618.82031,1926.77002,1926.77002,1925.66003,1925.66003,0.9973,0.9973,0.9971,0.9971,1.0031,1.0031,1.0031,1.0031,1.0031,1.0031,1.0031,1.0031
2022-05-12 18:49:00,0.00173,0.00173,0.00173,0.00173,0.464,0.474,0.464,0.47,28638.84961,28638.84961,28590.99023,28590.99023,1923.80005,1924.38,1923.80005,1924.38,0.9972,0.9973,0.9971,0.9973,1.0031,1.0031,1.0031,1.0031,1.003,1.003,1.003,1.003
2022-05-12 18:48:00,0.00168,0.00168,0.00168,0.00168,0.464,0.468,0.464,0.464,28706.44922,28706.44922,28626.66992,28632.78906,1925.37,1925.37,1925.37,1925.37,0.997,0.9971,0.997,0.997,1.003,1.003,1.003,1.003,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:47:00,0.00174,0.00174,0.00154,0.00154,0.467,0.47,0.466,0.468,28610.08984,28706.44922,28610.08984,28702.65039,1927.63,1927.63,1926.31995,1926.31995,0.9971,0.9972,0.997,0.9971,1.0032,1.0032,1.0031,1.0031,1.003,1.003,1.003,1.003
2022-05-12 18:46:00,0.00155,0.00155,0.00155,0.00155,0.46,0.467,0.449,0.46,28605.51953,28627.26953,28595.5293,28598.08984,1919.71997,1919.71997,1919.71997,1919.71997,0.9971,0.9972,0.9971,0.9971,1.0031,1.0031,1.0031,1.0031,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:45:00,0.00147,0.00147,0.00147,0.00147,0.447,0.449,0.446,0.449,28649.33984,28650.36914,28605.51953,28627.26953,1917.43994,1918.97998,1917.43994,1918.97998,0.9971,0.9971,0.9971,0.9971,1.0031,1.0031,1.003,1.003,1.003,1.003,1.003,1.003
2022-05-12 18:44:00,0.00142,0.00142,0.00142,0.00142,0.444,0.448,0.444,0.446,28567.05078,28649.33984,28546.49023,28622.44922,1920.08997,1920.08997,1920.08997,1920.08997,0.997,0.9972,0.997,0.9971,1.0031,1.0031,1.0031,1.0031,1.003,1.003,1.003,1.003
2022-05-12 18:43:00,0.00134,0.00144,0.00134,0.00144,0.44,0.448,0.438,0.445,28546.14062,28567.05078,28478.35938,28546.49023,1913.48999,1917.07996,1913.48999,1917.07996,0.9971,0.9971,0.997,0.9971,1.0032,1.0032,1.0031,1.0031,1.0029,1.003,1.0029,1.003
2022-05-12 18:42:00,0.00122,0.00122,0.00122,0.00122,0.44,0.443,0.43,0.431,28444.0,28559.06055,28444.0,28478.35938,1911.02002,1911.02002,1911.02002,1911.02002,0.9971,0.9971,0.997,0.997,1.0031,1.0031,1.0031,1.0031,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:41:00,0.00127,0.00127,0.00127,0.00127,0.447,0.447,0.43,0.438,28573.67969,28573.67969,28444.0,28472.78906,1906.96997,1906.96997,1906.38,1906.38,0.9971,0.9971,0.997,0.9971,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
2022-05-12 18:40:00,0.00145,0.00146,0.00145,0.00146,0.442,0.447,0.441,0.441,28497.73047,28533.5,28467.24023,28533.5,1914.77002,1914.77002,1914.77002,1914.77002,0.9971,0.9971,0.997,0.9971,1.0031,1.0031,1.0031,1.0031,1.0029,1.003,1.0029,1.003
2022-05-12 18:39:00,0.0016,0.0016,0.0016,0.0016,0.439,0.446,0.439,0.442,28502.26953,28525.50977,28467.24023,28467.24023,1911.68005,1912.41003,1911.68005,1912.41003,0.9971,0.9971,0.9971,0.9971,1.003,1.003,1.003,1.003,1.0028,1.0028,1.0028,1.0028
2022-05-12 18:38:00,0.00169,0.00178,0.00169,0.00178,0.439,0.446,0.439,0.442,28498.66016,28525.50977,28485.25977,28522.08984,1913.58997,1913.58997,1913.58997,1913.58997,0.9971,0.9971,0.997,0.9971,1.0031,1.0031,1.0031,1.0031,1.0028,1.0028,1.0028,1.0028
2022-05-12 18:37:00,0.00182,0.00182,0.00182,0.00182,0.428,0.439,0.428,0.433,28446.05078,28498.66016,28421.26953,28473.0293,1915.41003,1915.41003,1913.56006,1913.56006,0.9971,0.9971,0.997,0.9971,1.0031,1.0031,1.0031,1.0031,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:36:00,0.00239,0.00239,0.00223,0.00223,0.433,0.439,0.428,0.437,28389.58984,28421.26953,28375.76953,28408.80078,1913.68005,1913.68005,1913.68005,1913.68005,0.9971,0.9971,0.997,0.997,1.0031,1.0031,1.003,1.003,1.0029,1.0029,1.0028,1.0028
2022-05-12 18:35:00,0.00221,0.00221,0.00221,0.00221,0.443,0.443,0.433,0.441,28393.08008,28398.9707,28375.76953,28375.76953,1907.5,1911.10999,1907.5,1911.10999,0.9971,0.9971,0.997,0.9971,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:34:00,0.00205,0.00205,0.00205,0.00205,0.441,0.443,0.434,0.436,28388.16016,28406.56055,28371.7793,28385.88086,1911.14001,1911.14001,1911.14001,1911.14001,0.9971,0.9971,0.997,0.997,1.003,1.0031,1.003,1.0031,1.0028,1.0029,1.0028,1.0029
2022-05-12 18:33:00,0.00201,0.00201,0.00201,0.00201,0.436,0.441,0.436,0.436,28350.30078,28388.16016,28350.30078,28371.7793,1910.68994,1911.81995,1910.68994,1911.81995,0.9969,0.9971,0.9969,0.9971,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:32:00,0.00181,0.00181,0.00181,0.00181,0.441,0.441,0.434,0.441,28302.44922,28357.68945,28284.89062,28357.68945,1907.57996,1907.57996,1907.57996,1907.57996,0.9971,0.9972,0.997,0.997,1.0029,1.0029,1.0029,1.0029,1.0028,1.0028,1.0028,1.0028
2022-05-12 18:31:00,0.00172,0.00172,0.00172,0.00172,0.447,0.447,0.438,0.438,28328.9707,28371.81055,28284.89062,28284.89062,1899.0,1905.10999,1899.0,1905.10999,0.9972,0.9972,0.9971,0.9972,1.003,1.003,1.003,1.003,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:30:00,0.00194,0.00194,0.00181,0.00181,0.441,0.447,0.441,0.443,28394.83008,28397.91016,28328.9707,28371.81055,1903.65002,1903.65002,1903.65002,1903.65002,0.9972,0.9972,0.9971,0.9972,1.003,1.003,1.003,1.003,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:29:00,0.0019,0.0019,0.0019,0.0019,0.437,0.444,0.429,0.444,28333.9707,28397.91016,28333.9707,28392.0293,1910.71997,1910.71997,1907.98999,1907.98999,0.9972,0.9972,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:28:00,0.00188,0.00188,0.00188,0.00188,0.435,0.438,0.429,0.435,28368.0293,28393.18945,28322.05078,28393.18945,1905.12,1909.81006,1905.12,1909.81006,0.9972,0.9972,0.9971,0.9971,1.003,1.003,1.003,1.003,1.003,1.003,1.0029,1.0029
2022-05-12 18:27:00,0.00202,0.00202,0.00202,0.00202,0.432,0.44,0.428,0.44,28362.53906,28392.33008,28335.21094,28352.41016,1908.19995,1908.19995,1908.19995,1908.19995,0.9971,0.9972,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.003,1.003,1.003,1.003
2022-05-12 18:26:00,0.00223,0.00305,0.00223,0.00305,0.439,0.439,0.434,0.434,28368.91992,28401.0,28368.33008,28368.33008,1914.03003,1914.03003,1910.42004,1910.42004,0.9972,0.9972,0.9971,0.9971,1.0029,1.003,1.0029,1.003,1.003,1.003,1.003,1.003
2022-05-12 18:25:00,0.00202,0.00202,0.00202,0.00202,0.436,0.444,0.436,0.438,28306.9707,28403.69922,28306.9707,28403.69922,1913.80005,1913.80005,1913.80005,1913.80005,0.9971,0.9972,0.9971,0.9971,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:24:00,0.002,0.002,0.00189,0.00189,0.439,0.444,0.432,0.444,28382.96094,28382.96094,28306.9707,28358.58008,1910.13,1910.13,1910.05005,1910.05005,0.9973,0.9973,0.9971,0.9972,1.0029,1.0029,1.0029,1.0029,1.003,1.003,1.0029,1.0029
2022-05-12 18:23:00,0.00184,0.00184,0.00184,0.00184,0.437,0.439,0.431,0.437,28467.91016,28467.91016,28335.90039,28335.90039,1911.0,1911.0,1911.0,1911.0,0.9973,0.9973,0.9972,0.9973,1.0029,1.0029,1.0029,1.0029,1.0028,1.0029,1.0028,1.0029
2022-05-12 18:22:00,0.00193,0.00193,0.00165,0.00165,0.43,0.438,0.42,0.438,28468.78906,28471.59961,28444.0,28444.0,1922.81006,1922.81006,1916.06995,1916.06995,0.997,0.9973,0.997,0.9973,1.0031,1.0031,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:21:00,0.00224,0.00224,0.00224,0.00224,0.424,0.431,0.42,0.431,28444.13086,28487.55078,28444.13086,28471.59961,1923.0,1923.0,1923.0,1923.0,0.9971,0.9971,0.997,0.9971,1.003,1.003,1.003,1.003,1.003,1.003,1.0028,1.0028
2022-05-12 18:20:00,0.0027,0.0027,0.00254,0.00254,0.415,0.43,0.415,0.425,28471.92969,28471.92969,28444.13086,28452.9707,1922.89001,1923.56006,1922.89001,1923.56006,0.997,0.9971,0.997,0.9971,1.003,1.003,1.003,1.003,1.0029,1.0029,1.0029,1.0029
2022-05-12 18:19:00,0.00296,0.00296,0.00293,0.00293,0.411,0.426,0.403,0.426,28456.25,28463.38086,28444.69922,28461.44922,1921.94995,1921.94995,1921.94995,1921.94995,0.997,0.9971,0.997,0.9971,1.003,1.003,1.003,1.003,1.003,1.003,1.0029,1.0029
2022-05-12 18:18:00,0.00261,0.00261,0.00261,0.00261,0.42,0.42,0.409,0.417,28488.06055,28488.06055,28444.69922,28444.69922,1919.08997,1920.84998,1919.08997,1920.84998,0.9971,0.9971,0.997,0.997,1.0031,1.0031,1.0029,1.0029,1.003,1.003,1.003,1.003
2022-05-12 18:17:00,0.00287,0.00287,0.00258,0.00258,0.412,0.42,0.412,0.416,28478.30078,28500.96094,28450.64062,28471.63086,1922.39001,1922.39001,1922.39001,1922.39001,0.9969,0.9971,0.9969,0.9971,1.0032,1.0032,1.0032,1.0032,1.0033,1.0033,1.0029,1.0029
2022-05-12 18:16:00,0.003,0.003,0.003,0.003,0.406,0.418,0.406,0.413,28513.68945,28530.41992,28464.11914,28477.5,1925.12,1925.12,1923.18994,1923.18994,0.9971,0.9971,0.9969,0.9969,1.003,1.0033,1.003,1.0033,1.0031,1.0031,1.0031,1.0031
2022-05-12 18:15:00,0.00249,0.00286,0.00249,0.00286,0.428,0.428,0.415,0.418,28530.66016,28536.74023,28484.53906,28494.11914,1930.20996,1930.20996,1930.20996,1930.20996,0.9971,0.9972,0.997,0.9971,1.0031,1.0031,1.0031,1.0031,1.0032,1.0032,1.0031,1.0031
2022-05-12 18:14:00,0.00219,0.00219,0.00219,0.00219,0.416,0.428,0.413,0.428,28487.35938,28536.74023,28487.35938,28536.74023,1928.87,1928.87,1925.76001,1925.76001,0.997,0.9971,0.9969,0.9971,1.0031,1.0032,1.0031,1.0032,1.0032,1.0032,1.0032,1.0032
